,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,4.00,4.50,1.50,2.00,127.92,0.0,0.00,-18.7,-53.759,79.21,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,87,7,1.1,00.000000,00.000000,17042705,9,0,11.83,12.21,19.2,27/04/2017 09:59:03,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,2.00,2.50,93.65,0.0,0.00,-26.3,-78.710,79.21,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,87,7,1.1,00.000000,00.000000,17042705,10,0,11.83,12.21,19.2,27/04/2017 09:59:03,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,2.50,3.00,94.04,0.2,0.00,-87.9,-12.307,4.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,1.2,00.000000,00.000000,17042705,1,0,12.07,12.21,18.7,27/04/2017 09:59:12,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,3.00,3.50,61.53,0.1,0.00,-165.8,-32.210,4.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,1.2,00.000000,00.000000,17042705,2,0,12.07,12.21,18.7,27/04/2017 09:59:12,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.00,1.50,128.53,0.1,0.00,257.4,-15.529,50.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,58,3,1.1,00.000000,00.000000,17042705,1,0,11.95,12.21,18.7,27/04/2017 09:59:22,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.50,2.00,180.52,0.0,0.00,-16.7,-36.352,50.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,58,3,1.1,00.000000,00.000000,17042705,2,0,11.95,12.21,18.7,27/04/2017 09:59:22,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.00,2.50,138.23,0.0,0.00,-19.3,-51.695,50.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,58,3,1.1,00.000000,00.000000,17042705,3,0,11.95,12.21,18.7,27/04/2017 09:59:22,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.50,3.00,155.52,0.0,0.00,-84.8,-127.953,50.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,58,3,1.1,00.000000,00.000000,17042705,4,0,11.95,12.21,18.7,27/04/2017 09:59:22,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,3.00,3.50,115.70,0.0,0.00,-147.9,-285.567,50.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,58,3,1.1,00.000000,00.000000,17042705,5,0,11.95,12.21,18.7,27/04/2017 09:59:22,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,3.50,4.00,104.28,0.1,0.00,-224.1,-1801.761,50.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,58,3,1.1,00.000000,00.000000,17042705,6,0,11.95,12.21,18.7,27/04/2017 09:59:22,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,4.00,1.25,108.94,0.1,0.00,261.5,2310.774,50.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,58,3,1.1,00.000000,00.000000,17042705,7,0,11.95,12.21,18.7,27/04/2017 09:59:22,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.25,1.75,139.25,0.1,0.00,-30.1,-21.481,50.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,58,3,1.1,00.000000,00.000000,17042705,8,0,11.95,12.21,18.7,27/04/2017 09:59:22,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.75,2.25,177.02,0.1,0.00,-172.9,-47.788,50.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,58,3,1.1,00.000000,00.000000,17042705,9,0,11.95,12.21,18.7,27/04/2017 09:59:22,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.25,2.75,121.55,0.0,0.00,149.7,-65.630,50.89,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,58,3,1.1,00.000000,00.000000,17042705,10,0,11.95,12.21,18.7,27/04/2017 09:59:22,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.75,3.25,110.51,0.2,0.00,125.5,-11.808,4.03,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,5,0,1.3,00.000000,00.000000,17042705,1,0,12.07,12.21,19.2,27/04/2017 09:59:32,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,3.25,3.75,79.12,0.2,0.00,-158.4,-33.814,4.03,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,5,0,1.3,00.000000,00.000000,17042705,2,0,12.07,12.21,19.2,27/04/2017 09:59:32,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,1.25,1.75,117.40,0.0,0.00,-27.4,-15.869,56.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,3,0.00,84,5,1.5,00.000000,00.000000,17042705,1,0,11.92,12.35,19.2,27/04/2017 09:59:38,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,1.75,2.25,150.71,0.0,0.00,-173.8,-33.953,56.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,3,0.00,84,5,1.5,00.000000,00.000000,17042705,2,0,11.92,12.35,19.2,27/04/2017 09:59:38,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,2.25,2.75,106.72,0.0,0.00,153.0,-44.653,56.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,3,0.00,84,5,1.5,00.000000,00.000000,17042705,3,0,11.92,12.35,19.2,27/04/2017 09:59:38,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,2.75,3.25,103.86,0.0,0.00,124.6,-95.600,56.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,3,0.00,84,5,1.5,00.000000,00.000000,17042705,4,0,11.92,12.35,19.2,27/04/2017 09:59:38,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.25,3.75,80.94,0.0,0.00,-147.2,-223.513,56.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,3,0.00,84,5,1.5,00.000000,00.000000,17042705,5,0,11.92,12.35,19.2,27/04/2017 09:59:38,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.75,4.25,36.49,0.3,0.00,-197.9,-705.429,56.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,3,0.00,84,5,1.5,00.000000,00.000000,17042705,6,0,11.92,12.35,19.2,27/04/2017 09:59:38,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,4.25,1.50,46.92,0.2,0.00,493.1,1113.458,56.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,3,0.00,84,5,1.5,00.000000,00.000000,17042705,7,0,11.92,12.35,19.2,27/04/2017 09:59:39,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,1.50,2.00,153.20,0.0,0.00,-15.6,-26.441,56.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,3,0.00,84,5,1.5,00.000000,00.000000,17042705,8,0,11.92,12.35,19.2,27/04/2017 09:59:39,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,2.00,2.50,120.52,0.0,0.00,-15.0,-36.402,56.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,3,0.00,84,5,1.5,00.000000,00.000000,17042705,9,0,11.92,12.35,19.2,27/04/2017 09:59:39,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,2.50,3.00,138.23,0.0,0.00,-82.4,-83.501,56.93,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,3,0.00,84,5,1.5,00.000000,00.000000,17042705,10,0,11.92,12.35,19.2,27/04/2017 09:59:39,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.00,3.50,109.07,0.0,0.00,-117.6,-12.010,4.15,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,7,0,1.7,00.000000,00.000000,17042705,1,0,12.07,12.37,18.7,27/04/2017 09:59:46,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.50,4.00,79.04,0.1,0.00,-92.1,-34.815,4.15,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,7,0,1.7,00.000000,00.000000,17042705,2,0,12.07,12.37,18.7,27/04/2017 09:59:46,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,1.50,2.00,140.33,0.1,0.00,-14.4,-15.052,45.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,48,2,1.1,00.000000,00.000000,17042705,1,0,11.98,12.21,19.2,27/04/2017 09:59:56,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.00,2.50,113.70,0.1,0.00,-10.8,-20.326,45.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,48,2,1.1,00.000000,00.000000,17042705,2,0,11.98,12.21,19.2,27/04/2017 09:59:56,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.50,3.00,132.22,0.1,0.00,-79.0,-43.898,45.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,48,2,1.1,00.000000,00.000000,17042705,3,0,11.98,12.21,19.2,27/04/2017 09:59:56,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.00,3.50,112.85,0.1,0.00,-109.9,-82.430,45.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,48,2,1.1,00.000000,00.000000,17042705,4,0,11.98,12.21,19.2,27/04/2017 09:59:56,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.50,4.00,85.68,0.1,0.00,-78.3,-187.745,45.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,48,2,1.1,00.000000,00.000000,17042705,5,0,11.98,12.21,19.2,27/04/2017 09:59:56,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,4.00,4.50,47.48,0.2,0.00,-87.8,-728.270,45.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,48,2,1.1,00.000000,00.000000,17042705,6,0,11.98,12.21,19.2,27/04/2017 09:59:56,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,4.50,1.75,56.91,0.2,0.00,142.3,1071.759,45.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,48,2,1.1,00.000000,00.000000,17042705,7,0,11.98,12.21,19.2,27/04/2017 09:59:56,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,1.75,2.25,138.55,0.2,0.00,-173.4,-18.974,45.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,48,2,1.1,00.000000,00.000000,17042705,8,0,11.98,12.21,19.2,27/04/2017 09:59:56,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.25,2.75,101.05,0.1,0.00,155.8,-24.218,45.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,48,2,1.1,00.000000,00.000000,17042705,9,0,11.98,12.21,19.2,27/04/2017 09:59:57,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.75,3.25,106.57,0.1,0.00,124.6,-51.084,45.18,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,48,2,1.1,00.000000,00.000000,17042705,10,0,11.98,12.21,19.2,27/04/2017 09:59:57,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.25,3.75,88.91,0.2,0.00,-112.9,-12.881,5.46,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,1.1,00.000000,00.000000,17042705,1,0,12.07,12.21,19.2,27/04/2017 10:00:06,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.75,4.25,47.13,0.2,0.00,-48.0,-27.308,5.46,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,1.1,00.000000,00.000000,17042705,2,0,12.07,12.21,19.2,27/04/2017 10:00:06,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,1.75,2.25,150.61,0.4,0.00,-174.8,-28.522,79.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,251,20,3.1,00.000000,00.000000,17042705,1,0,11.50,12.21,19.2,27/04/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,2.25,2.75,113.62,0.5,0.00,156.5,-35.862,79.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,251,20,3.1,00.000000,00.000000,17042705,2,0,11.50,12.21,19.2,27/04/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,2.75,3.25,116.06,0.5,0.00,119.2,-68.030,79.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,251,20,3.1,00.000000,00.000000,17042705,3,0,11.50,12.21,19.2,27/04/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,3.25,3.75,112.91,0.5,0.00,-110.9,-145.604,79.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,251,20,3.1,00.000000,00.000000,17042705,4,0,11.50,12.21,19.2,27/04/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,3.75,4.25,70.23,0.5,0.00,-50.0,-271.685,79.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,251,20,3.1,00.000000,00.000000,17042705,5,0,11.50,12.21,19.2,27/04/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,4.25,4.75,45.68,0.7,0.00,-299.9,-1236.933,79.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,251,20,3.1,00.000000,00.000000,17042705,6,0,11.50,12.21,19.2,27/04/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,4.75,2.00,53.33,0.5,0.00,576.8,1773.114,79.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,251,20,3.1,00.000000,00.000000,17042705,7,0,11.50,12.21,19.2,27/04/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,2.00,2.50,119.96,0.5,0.00,-7.9,-29.006,79.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,251,20,3.1,00.000000,00.000000,17042705,8,0,11.50,12.21,19.2,27/04/2017 10:00:16,0.0,0.00,0.0
