,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,4.00,4.50,2.75,3.25,99.88,0.03,0.00,-38.47,-534.746,110.378,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,144,16,1.3,00.000000,00.000000,17062204,5,0,11.77,12.37,26.0,23/06/2017 09:28:55,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,3.25,3.75,58.07,0.04,0.00,-28.11,-2176.135,110.378,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,144,16,1.3,00.000000,00.000000,17062204,6,0,11.77,12.37,26.0,23/06/2017 09:28:55,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,3.75,1.00,66.39,0.04,0.00,158.61,3054.532,110.378,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,144,16,1.3,00.000000,00.000000,17062204,7,0,11.77,12.37,26.0,23/06/2017 09:28:55,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,1.00,1.50,78.18,0.06,0.00,-91.35,-26.161,110.378,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,144,16,1.3,00.000000,00.000000,17062204,8,0,11.77,12.37,26.0,23/06/2017 09:28:55,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,1.50,2.00,133.12,0.00,0.00,195.73,-77.953,110.378,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,144,16,1.3,00.000000,00.000000,17062204,9,0,11.77,12.37,26.0,23/06/2017 09:28:55,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,2.00,2.50,119.22,0.05,0.00,-299.17,-139.628,110.378,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,144,16,1.3,00.000000,00.000000,17062204,10,0,11.77,12.37,26.0,23/06/2017 09:28:55,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,2.50,3.00,142.33,0.20,0.00,309.87,-12.835,3.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,5,0,1.4,00.000000,00.000000,17062204,1,0,12.10,12.37,26.0,23/06/2017 09:28:58,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,3.00,3.50,123.78,0.32,0.00,-187.32,-44.647,3.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,5,0,1.4,00.000000,00.000000,17062204,2,0,12.10,12.37,26.0,23/06/2017 09:28:58,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.00,1.50,119.42,0.04,0.00,-85.79,-15.616,55.074,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,75,4,1.4,00.000000,00.000000,17062204,1,0,11.98,12.39,26.0,23/06/2017 09:29:01,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.50,2.00,203.60,0.03,0.00,183.58,-44.373,55.074,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,75,4,1.4,00.000000,00.000000,17062204,2,0,11.98,12.39,26.0,23/06/2017 09:29:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.00,2.50,188.09,0.02,0.00,-282.52,-76.130,55.074,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,75,4,1.4,00.000000,00.000000,17062204,3,0,11.98,12.39,26.0,23/06/2017 09:29:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.50,3.00,265.36,0.00,0.00,308.50,-236.285,55.074,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,75,4,1.4,00.000000,00.000000,17062204,4,0,11.98,12.39,26.0,23/06/2017 09:29:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,3.00,3.50,266.59,0.04,0.00,-165.92,-712.139,55.074,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,75,4,1.4,00.000000,00.000000,17062204,5,0,11.98,12.39,26.0,23/06/2017 09:29:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,3.50,4.00,250.12,0.05,0.00,65.45,-4677.042,55.074,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,75,4,1.4,00.000000,00.000000,17062204,6,0,11.98,12.39,26.0,23/06/2017 09:29:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,4.00,1.25,250.64,0.03,0.00,-112.61,5753.922,55.074,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,75,4,1.4,00.000000,00.000000,17062204,7,0,11.98,12.39,26.0,23/06/2017 09:29:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.25,1.75,126.86,0.00,0.00,11.84,-21.181,55.074,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,75,4,1.4,00.000000,00.000000,17062204,8,0,11.98,12.39,26.0,23/06/2017 09:29:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,1.75,2.25,264.40,0.02,0.00,177.18,-77.252,55.074,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,75,4,1.4,00.000000,00.000000,17062204,9,0,11.98,12.39,26.0,23/06/2017 09:29:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.25,2.75,157.59,0.03,0.00,-175.25,-92.086,55.074,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,75,4,1.4,00.000000,00.000000,17062204,10,0,11.98,12.39,26.0,23/06/2017 09:29:01,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,2.75,3.25,193.75,0.50,0.00,-13.39,-12.294,2.392,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,3,0,1.4,00.000000,00.000000,17062204,1,0,12.13,12.39,26.5,23/06/2017 09:29:04,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.25,4.75,3.25,3.75,173.04,0.71,0.00,73.84,-43.922,2.392,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,3,0,1.4,00.000000,00.000000,17062204,2,0,12.13,12.39,26.5,23/06/2017 09:29:04,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,1.25,1.75,91.97,0.35,0.00,12.43,-17.175,78.650,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,175,14,2.2,00.000000,00.000000,17062204,1,0,11.83,12.39,26.0,23/06/2017 09:29:07,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,1.75,2.25,187.51,0.25,0.00,166.12,-58.359,78.650,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,175,14,2.2,00.000000,00.000000,17062204,2,0,11.83,12.39,26.0,23/06/2017 09:29:07,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,2.25,2.75,114.24,0.30,0.00,-165.89,-66.030,78.650,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,175,14,2.2,00.000000,00.000000,17062204,3,0,11.83,12.39,26.0,23/06/2017 09:29:07,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,2.75,3.25,148.47,0.18,0.00,-13.22,-188.802,78.650,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,175,14,2.2,00.000000,00.000000,17062204,4,0,11.83,12.39,26.0,23/06/2017 09:29:07,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.25,3.75,147.51,0.21,0.00,71.39,-562.725,78.650,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,175,14,2.2,00.000000,00.000000,17062204,5,0,11.83,12.39,26.0,23/06/2017 09:29:07,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.75,4.25,68.75,0.23,0.00,69.06,-1835.888,78.650,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,175,14,2.2,00.000000,00.000000,17062204,6,0,11.83,12.39,26.0,23/06/2017 09:29:07,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,4.25,1.50,83.05,0.22,0.00,-130.13,2722.622,78.650,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,175,14,2.2,00.000000,00.000000,17062204,7,0,11.83,12.39,26.0,23/06/2017 09:29:07,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,1.50,2.00,147.23,0.23,0.00,171.41,-35.104,78.650,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,175,14,2.2,00.000000,00.000000,17062204,8,0,11.83,12.39,26.0,23/06/2017 09:29:07,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,2.00,2.50,138.54,0.21,0.00,-272.67,-57.804,78.650,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,175,14,2.2,00.000000,00.000000,17062204,9,0,11.83,12.39,26.0,23/06/2017 09:29:07,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,2.50,3.00,193.47,0.18,0.00,291.62,-161.448,78.650,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,175,14,2.2,00.000000,00.000000,17062204,10,0,11.83,12.39,26.0,23/06/2017 09:29:08,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.00,3.50,208.53,0.49,0.00,-157.62,-11.609,2.099,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,6,0,2.6,00.000000,00.000000,17062204,1,0,12.10,12.39,26.0,23/06/2017 09:29:11,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.50,5.00,3.50,4.00,187.71,0.60,0.00,87.64,-41.801,2.099,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,6,0,2.6,00.000000,00.000000,17062204,2,0,12.10,12.39,26.0,23/06/2017 09:29:11,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,1.50,2.00,124.22,0.00,0.00,162.79,-15.571,52.792,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,68,4,1.3,00.000000,00.000000,17062204,1,0,12.01,12.44,26.0,23/06/2017 09:29:13,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.00,2.50,122.10,0.04,0.00,-261.67,-25.507,52.792,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,68,4,1.3,00.000000,00.000000,17062204,2,0,12.01,12.44,26.0,23/06/2017 09:29:13,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.50,3.00,154.68,0.06,0.00,287.12,-60.013,52.792,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,68,4,1.3,00.000000,00.000000,17062204,3,0,12.01,12.44,26.0,23/06/2017 09:29:13,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.00,3.50,188.58,0.05,0.00,-153.24,-160.958,52.792,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,68,4,1.3,00.000000,00.000000,17062204,4,0,12.01,12.44,26.0,23/06/2017 09:29:13,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.50,4.00,163.60,0.00,0.00,92.71,-418.907,52.792,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,68,4,1.3,00.000000,00.000000,17062204,5,0,12.01,12.44,26.0,23/06/2017 09:29:13,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,4.00,4.50,65.40,0.05,0.00,-132.53,-1172.328,52.792,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,68,4,1.3,00.000000,00.000000,17062204,6,0,12.01,12.44,26.0,23/06/2017 09:29:13,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,4.50,1.75,83.99,0.03,0.00,10.74,1848.348,52.792,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,68,4,1.3,00.000000,00.000000,17062204,7,0,12.01,12.44,26.0,23/06/2017 09:29:13,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,1.75,2.25,153.24,0.04,0.00,160.34,-24.524,52.792,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,68,4,1.3,00.000000,00.000000,17062204,8,0,12.01,12.44,26.0,23/06/2017 09:29:13,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.25,2.75,93.39,0.03,0.00,-155.32,-26.155,52.792,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,68,4,1.3,00.000000,00.000000,17062204,9,0,12.01,12.44,26.0,23/06/2017 09:29:13,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,2.75,3.25,138.70,0.05,0.00,-3.76,-77.689,52.792,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,68,4,1.3,00.000000,00.000000,17062204,10,0,12.01,12.44,26.0,23/06/2017 09:29:13,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.25,3.75,144.57,0.21,0.00,87.55,-13.677,3.567,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,4,0,1.2,00.000000,00.000000,17062204,1,0,12.13,12.37,26.0,23/06/2017 09:29:16,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.75,5.25,3.75,4.25,81.84,0.31,0.00,94.39,-30.970,3.567,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,4,0,1.2,00.000000,00.000000,17062204,2,0,12.13,12.37,26.0,23/06/2017 09:29:16,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,1.75,2.25,145.57,7.73,0.00,153.88,-4.057,11.737,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,400,5,34.1,00.000000,00.000000,17062204,1,0,11.92,12.39,26.0,23/06/2017 09:29:19,0,1,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,2.25,2.75,99.30,7.45,0.00,-147.73,-4.612,11.737,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,400,5,34.1,00.000000,00.000000,17062204,2,0,11.92,12.39,26.0,23/06/2017 09:29:19,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,2.75,3.25,112.36,13.60,0.00,-0.46,-9.692,11.737,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,400,5,34.1,00.000000,00.000000,17062204,3,0,11.92,12.39,26.0,23/06/2017 09:29:19,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,3.25,3.75,163.42,4.94,0.00,87.24,-31.012,11.737,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,400,5,34.1,00.000000,00.000000,17062204,4,0,11.92,12.39,26.0,23/06/2017 09:29:20,0,0,0.0,0.00,0.0
